Project,Event,Location,Sample Name,Date,Sample ID,Bottle Type ID,Depth,Rep,Sta,Test,Value,Flags
flame2015,FLAMe11,IslandLake,3,2015-07-21,15057,3,,1,1,Na,1.69,
flame2015,FLAMe11,IslandLake,3,2015-07-21,15057,3,,1,1,K,0.59,
flame2015,FLAMe11,IslandLake,3,2015-07-21,15057,3,,1,1,Fe,0.04,
flame2015,FLAMe11,IslandLake,3,2015-07-21,15057,3,,1,1,Mn,0,
flame2015,FLAMe11,IslandLake,3,2015-07-21,15057,4,,1,1,Cl,1.12,
flame2015,FLAMe11,IslandLake,3,2015-07-21,15057,4,,1,1,SO4,2.1,
flame2015,FLAMe11,IslandLake,3,2015-07-21,15057,6,,1,1,NH4,11,
flame2015,FLAMe11,IslandLake,3,2015-07-21,15057,6,,1,1,NO3 NO2,15,
flame2015,FLAMe11,IslandLake,3,2015-07-21,15057,7,,1,1,SRP,2,
flame2015,FLAMe11,IslandLake,3,2015-07-21,15057,11,,1,1,Color,,
flame2015,FLAMe11,IslandLake,4,2015-07-21,15058,1,,1,1,DIC,12.95,
flame2015,FLAMe11,IslandLake,4,2015-07-21,15058,1,,1,1,DOC,7.09,
flame2015,FLAMe11,IslandLake,4,2015-07-21,15058,3,,1,1,Total N (F),334,
flame2015,FLAMe11,IslandLake,4,2015-07-21,15058,2,,1,1,Total N (UF),371,
flame2015,FLAMe11,IslandLake,4,2015-07-21,15058,3,,1,1,Total P (F),8,
flame2015,FLAMe11,IslandLake,4,2015-07-21,15058,2,,1,1,Total P (UF),18,
flame2015,FLAMe11,IslandLake,4,2015-07-21,15058,3,,1,1,Ca,17.07,
flame2015,FLAMe11,IslandLake,4,2015-07-21,15058,3,,1,1,Mg,4.26,
flame2015,FLAMe11,IslandLake,4,2015-07-21,15058,3,,1,1,Na,1.62,
flame2015,FLAMe11,IslandLake,4,2015-07-21,15058,3,,1,1,K,0.58,
flame2015,FLAMe11,IslandLake,4,2015-07-21,15058,3,,1,1,Fe,0.24,
flame2015,FLAMe11,IslandLake,4,2015-07-21,15058,3,,1,1,Mn,0.07,
flame2015,FLAMe11,IslandLake,4,2015-07-21,15058,4,,1,1,Cl,0.79,
flame2015,FLAMe11,IslandLake,4,2015-07-21,15058,4,,1,1,SO4,1.64,
flame2015,FLAMe11,IslandLake,4,2015-07-21,15058,6,,1,1,NH4,7,
flame2015,FLAMe11,IslandLake,4,2015-07-21,15058,6,,1,1,NO3 NO2,10,
flame2015,FLAMe11,IslandLake,4,2015-07-21,15058,7,,1,1,SRP,2,
flame2015,FLAMe11,IslandLake,4,2015-07-21,15058,11,,1,1,Color,,
flame2015,FLAMe11,LittleStarLake,1,2015-07-20,15049,1,,1,1,DIC,8.75,
flame2015,FLAMe11,LittleStarLake,1,2015-07-20,15049,1,,1,1,DOC,3.67,
flame2015,FLAMe11,LittleStarLake,1,2015-07-20,15049,3,,1,1,Total N (F),233,
flame2015,FLAMe11,LittleStarLake,1,2015-07-20,15049,2,,1,1,Total N (UF),349,
flame2015,FLAMe11,LittleStarLake,1,2015-07-20,15049,3,,1,1,Total P (F),10,
flame2015,FLAMe11,LittleStarLake,1,2015-07-20,15049,2,,1,1,Total P (UF),10,
flame2015,FLAMe11,LittleStarLake,1,2015-07-20,15049,3,,1,1,Ca,11.99,
flame2015,FLAMe11,LittleStarLake,1,2015-07-20,15049,3,,1,1,Mg,2.97,
flame2015,FLAMe11,LittleStarLake,1,2015-07-20,15049,3,,1,1,Na,2.4,
flame2015,FLAMe11,LittleStarLake,1,2015-07-20,15049,3,,1,1,K,0.76,
flame2015,FLAMe11,LittleStarLake,1,2015-07-20,15049,3,,1,1,Fe,0.02,
flame2015,FLAMe11,LittleStarLake,1,2015-07-20,15049,3,,1,1,Mn,0.01,
flame2015,FLAMe11,LittleStarLake,1,2015-07-20,15049,4,,1,1,Cl,3.68,
flame2015,FLAMe11,LittleStarLake,1,2015-07-20,15049,4,,1,1,SO4,2.71,
flame2015,FLAMe11,LittleStarLake,1,2015-07-20,15049,6,,1,1,NH4,5,
flame2015,FLAMe11,LittleStarLake,1,2015-07-20,15049,6,,1,1,NO3 NO2,9,
flame2015,FLAMe11,LittleStarLake,1,2015-07-20,15049,7,,1,1,SRP,2,
flame2015,FLAMe11,LittleStarLake,1,2015-07-20,15049,11,,1,1,Color,,
flame2015,FLAMe11,LittleStarLake,2,2015-07-20,15050,1,,1,1,DIC,8.73,
flame2015,FLAMe11,LittleStarLake,2,2015-07-20,15050,1,,1,1,DOC,3.53,
flame2015,FLAMe11,LittleStarLake,2,2015-07-20,15050,3,,1,1,Total N (F),228,
flame2015,FLAMe11,LittleStarLake,2,2015-07-20,15050,2,,1,1,Total N (UF),208,
flame2015,FLAMe11,LittleStarLake,2,2015-07-20,15050,3,,1,1,Total P (F),9,
flame2015,FLAMe11,LittleStarLake,2,2015-07-20,15050,2,,1,1,Total P (UF),8,
flame2015,FLAMe11,LittleStarLake,2,2015-07-20,15050,3,,1,1,Ca,11.97,
flame2015,FLAMe11,LittleStarLake,2,2015-07-20,15050,3,,1,1,Mg,2.98,
flame2015,FLAMe11,LittleStarLake,2,2015-07-20,15050,3,,1,1,Na,2.4,
flame2015,FLAMe11,LittleStarLake,2,2015-07-20,15050,3,,1,1,K,0.76,
flame2015,FLAMe11,LittleStarLake,2,2015-07-20,15050,3,,1,1,Fe,0.03,
flame2015,FLAMe11,LittleStarLake,2,2015-07-20,15050,3,,1,1,Mn,0.02,
flame2015,FLAMe11,LittleStarLake,2,2015-07-20,15050,4,,1,1,Cl,3.74,
flame2015,FLAMe11,LittleStarLake,2,2015-07-20,15050,4,,1,1,SO4,2.73,
flame2015,FLAMe11,LittleStarLake,2,2015-07-20,15050,6,,1,1,NH4,11,
flame2015,FLAMe11,LittleStarLake,2,2015-07-20,15050,6,,1,1,NO3 NO2,6,
flame2015,FLAMe11,LittleStarLake,2,2015-07-20,15050,7,,1,1,SRP,2,
flame2015,FLAMe11,LittleStarLake,2,2015-07-20,15050,11,,1,1,Color,,
flame2015,FLAMe11,LittleStarLake,3,2015-07-20,15051,1,,1,1,DIC,8.77,
flame2015,FLAMe11,LittleStarLake,3,2015-07-20,15051,1,,1,1,DOC,3.6,
flame2015,FLAMe11,LittleStarLake,3,2015-07-20,15051,3,,1,1,Total N (F),167,
flame2015,FLAMe11,LittleStarLake,3,2015-07-20,15051,2,,1,1,Total N (UF),279,
flame2015,FLAMe11,LittleStarLake,3,2015-07-20,15051,3,,1,1,Total P (F),7,
flame2015,FLAMe11,LittleStarLake,3,2015-07-20,15051,2,,1,1,Total P (UF),9,
flame2015,FLAMe11,LittleStarLake,3,2015-07-20,15051,3,,1,1,Ca,11.99,
flame2015,FLAMe11,LittleStarLake,3,2015-07-20,15051,3,,1,1,Mg,3,
flame2015,FLAMe11,LittleStarLake,3,2015-07-20,15051,3,,1,1,Na,2.41,
flame2015,FLAMe11,LittleStarLake,3,2015-07-20,15051,3,,1,1,K,0.75,
flame2015,FLAMe11,LittleStarLake,3,2015-07-20,15051,3,,1,1,Fe,0,
flame2015,FLAMe11,LittleStarLake,3,2015-07-20,15051,3,,1,1,Mn,0.01,
flame2015,FLAMe11,LittleStarLake,3,2015-07-20,15051,4,,1,1,Cl,3.5,
flame2015,FLAMe11,LittleStarLake,3,2015-07-20,15051,4,,1,1,SO4,2.46,
flame2015,FLAMe11,LittleStarLake,3,2015-07-20,15051,6,,1,1,NH4,5,
flame2015,FLAMe11,LittleStarLake,3,2015-07-20,15051,6,,1,1,NO3 NO2,9,
flame2015,FLAMe11,LittleStarLake,3,2015-07-20,15051,7,,1,1,SRP,1,
flame2015,FLAMe11,LittleStarLake,3,2015-07-20,15051,11,,1,1,Color,,
flame2015,FLAMe11,ManitowishLake,1,2015-07-20,15045,1,,1,1,DIC,9.02,
flame2015,FLAMe11,ManitowishLake,1,2015-07-20,15045,1,,1,1,DOC,5.61,
flame2015,FLAMe11,ManitowishLake,1,2015-07-20,15045,3,,1,1,Total N (F),423,
flame2015,FLAMe11,ManitowishLake,1,2015-07-20,15045,2,,1,1,Total N (UF),457,
flame2015,FLAMe11,ManitowishLake,1,2015-07-20,15045,3,,1,1,Total P (F),18,
flame2015,FLAMe11,ManitowishLake,1,2015-07-20,15045,2,,1,1,Total P (UF),16,
flame2015,FLAMe11,ManitowishLake,1,2015-07-20,15045,3,,1,1,Ca,12.17,
flame2015,FLAMe11,ManitowishLake,1,2015-07-20,15045,3,,1,1,Mg,3.06,
flame2015,FLAMe11,ManitowishLake,1,2015-07-20,15045,3,,1,1,Na,2.17,
flame2015,FLAMe11,ManitowishLake,1,2015-07-20,15045,3,,1,1,K,0.55,
flame2015,FLAMe11,ManitowishLake,1,2015-07-20,15045,3,,1,1,Fe,0.25,
flame2015,FLAMe11,ManitowishLake,1,2015-07-20,15045,3,,1,1,Mn,0.03,
flame2015,FLAMe11,ManitowishLake,1,2015-07-20,15045,4,,1,1,Cl,2.62,
flame2015,FLAMe11,ManitowishLake,1,2015-07-20,15045,4,,1,1,SO4,2.63,
flame2015,FLAMe11,ManitowishLake,1,2015-07-20,15045,6,,1,1,NH4,16,
flame2015,FLAMe11,ManitowishLake,1,2015-07-20,15045,6,,1,1,NO3 NO2,8,
flame2015,FLAMe11,ManitowishLake,1,2015-07-20,15045,7,,1,1,SRP,2,
flame2015,FLAMe11,ManitowishLake,1,2015-07-20,15045,11,,1,1,Color,,
flame2015,FLAMe11,ManitowishLake,2,2015-07-20,15046,1,,1,1,DIC,8.81,
flame2015,FLAMe11,ManitowishLake,2,2015-07-20,15046,1,,1,1,DOC,4.83,
flame2015,FLAMe11,ManitowishLake,2,2015-07-20,15046,3,,1,1,Total N (F),279,
flame2015,FLAMe11,ManitowishLake,2,2015-07-20,15046,2,,1,1,Total N (UF),229,
flame2015,FLAMe11,ManitowishLake,2,2015-07-20,15046,3,,1,1,Total P (F),10,
flame2015,FLAMe11,ManitowishLake,2,2015-07-20,15046,2,,1,1,Total P (UF),11,
flame2015,FLAMe11,ManitowishLake,2,2015-07-20,15046,3,,1,1,Ca,11.88,
flame2015,FLAMe11,ManitowishLake,2,2015-07-20,15046,3,,1,1,Mg,2.97,
flame2015,FLAMe11,ManitowishLake,2,2015-07-20,15046,3,,1,1,Na,2.2,
flame2015,FLAMe11,ManitowishLake,2,2015-07-20,15046,3,,1,1,K,0.69,
flame2015,FLAMe11,ManitowishLake,2,2015-07-20,15046,3,,1,1,Fe,0.06,
flame2015,FLAMe11,ManitowishLake,2,2015-07-20,15046,3,,1,1,Mn,0.01,
flame2015,FLAMe11,ManitowishLake,2,2015-07-20,15046,4,,1,1,Cl,2.77,E
flame2015,FLAMe11,ManitowishLake,2,2015-07-20,15046,4,,1,1,SO4,2.76,E
flame2015,FLAMe11,ManitowishLake,2,2015-07-20,15046,6,,1,1,NH4,8,E
flame2015,FLAMe11,ManitowishLake,2,2015-07-20,15046,6,,1,1,NO3 NO2,6,
flame2015,FLAMe11,ManitowishLake,2,2015-07-20,15046,7,,1,1,SRP,2,E
flame2015,FLAMe11,ManitowishLake,2,2015-07-20,15046,11,,1,1,Color,,
flame2015,FLAMe11,ManitowishLake,3,2015-07-20,15047,1,,1,1,DIC,8.82,
flame2015,FLAMe11,ManitowishLake,3,2015-07-20,15047,1,,1,1,DOC,4.85,
flame2015,FLAMe11,ManitowishLake,3,2015-07-20,15047,3,,1,1,Total N (F),296,
flame2015,FLAMe11,ManitowishLake,3,2015-07-20,15047,2,,1,1,Total N (UF),246,
flame2015,FLAMe11,ManitowishLake,3,2015-07-20,15047,3,,1,1,Total P (F),31,
flame2015,FLAMe11,ManitowishLake,3,2015-07-20,15047,2,,1,1,Total P (UF),11,
flame2015,FLAMe11,ManitowishLake,3,2015-07-20,15047,3,,1,1,Ca,12.37,
flame2015,FLAMe11,ManitowishLake,3,2015-07-20,15047,3,,1,1,Mg,3.14,
flame2015,FLAMe11,ManitowishLake,3,2015-07-20,15047,3,,1,1,Na,2.21,
flame2015,FLAMe11,ManitowishLake,3,2015-07-20,15047,3,,1,1,K,0.72,
flame2015,FLAMe11,ManitowishLake,3,2015-07-20,15047,3,,1,1,Fe,0.41,
flame2015,FLAMe11,ManitowishLake,3,2015-07-20,15047,3,,1,1,Mn,0.06,
flame2015,FLAMe11,ManitowishLake,3,2015-07-20,15047,4,,1,1,Cl,2.74,
flame2015,FLAMe11,ManitowishLake,3,2015-07-20,15047,4,,1,1,SO4,2.65,
flame2015,FLAMe11,ManitowishLake,3,2015-07-20,15047,6,,1,1,NH4,7,
flame2015,FLAMe11,ManitowishLake,3,2015-07-20,15047,6,,1,1,NO3 NO2,9,E
flame2015,FLAMe11,ManitowishLake,3,2015-07-20,15047,7,,1,1,SRP,2,
flame2015,FLAMe11,ManitowishLake,3,2015-07-20,15047,11,,1,1,Color,,
flame2015,FLAMe11,ManitowishLake,4,2015-07-20,15048,1,,1,1,DIC,8.85,
flame2015,FLAMe11,ManitowishLake,4,2015-07-20,15048,1,,1,1,DOC,4.68,
flame2015,FLAMe11,ManitowishLake,4,2015-07-20,15048,3,,1,1,Total N (F),211,
flame2015,FLAMe11,ManitowishLake,4,2015-07-20,15048,2,,1,1,Total N (UF),251,
flame2015,FLAMe11,ManitowishLake,4,2015-07-20,15048,3,,1,1,Total P (F),11,
flame2015,FLAMe11,ManitowishLake,4,2015-07-20,15048,2,,1,1,Total P (UF),13,
flame2015,FLAMe11,ManitowishLake,4,2015-07-20,15048,3,,1,1,Ca,11.97,E
flame2015,FLAMe11,ManitowishLake,4,2015-07-20,15048,3,,1,1,Mg,2.98,E
flame2015,FLAMe11,ManitowishLake,4,2015-07-20,15048,3,,1,1,Na,2.21,E
flame2015,FLAMe11,ManitowishLake,4,2015-07-20,15048,3,,1,1,K,0.72,E
flame2015,FLAMe11,ManitowishLake,4,2015-07-20,15048,3,,1,1,Fe,0.1,E
flame2015,FLAMe11,ManitowishLake,4,2015-07-20,15048,3,,1,1,Mn,0.01,E
flame2015,FLAMe11,ManitowishLake,4,2015-07-20,15048,4,,1,1,Cl,2.19,
flame2015,FLAMe11,ManitowishLake,4,2015-07-20,15048,4,,1,1,SO4,2.04,
flame2015,FLAMe11,ManitowishLake,4,2015-07-20,15048,6,,1,1,NH4,6,
flame2015,FLAMe11,ManitowishLake,4,2015-07-20,15048,6,,1,1,NO3 NO2,4,
flame2015,FLAMe11,ManitowishLake,4,2015-07-20,15048,7,,1,1,SRP,4,
flame2015,FLAMe11,ManitowishLake,4,2015-07-20,15048,11,,1,1,Color,,
flame2015,FLAMe11,ManitowishRiver,1,2015-07-22,15071,1,,1,1,DIC,9.92,
flame2015,FLAMe11,ManitowishRiver,1,2015-07-22,15071,1,,1,1,DOC,12.43,
flame2015,FLAMe11,ManitowishRiver,1,2015-07-22,15071,3,,1,1,Total N (F),467,E
flame2015,FLAMe11,ManitowishRiver,1,2015-07-22,15071,2,,1,1,Total N (UF),600,E
flame2015,FLAMe11,ManitowishRiver,1,2015-07-22,15071,3,,1,1,Total P (F),10,E
flame2015,FLAMe11,ManitowishRiver,1,2015-07-22,15071,2,,1,1,Total P (UF),24,E
flame2015,FLAMe11,ManitowishRiver,1,2015-07-22,15071,3,,1,1,Ca,13.61,
flame2015,FLAMe11,ManitowishRiver,1,2015-07-22,15071,3,,1,1,Mg,3.46,
flame2015,FLAMe11,ManitowishRiver,1,2015-07-22,15071,3,,1,1,Na,3.17,
flame2015,FLAMe11,ManitowishRiver,1,2015-07-22,15071,3,,1,1,K,0.53,
flame2015,FLAMe11,ManitowishRiver,1,2015-07-22,15071,3,,1,1,Fe,0.66,
flame2015,FLAMe11,ManitowishRiver,1,2015-07-22,15071,3,,1,1,Mn,0.04,
flame2015,FLAMe11,ManitowishRiver,1,2015-07-22,15071,4,,1,1,Cl,4.68,
flame2015,FLAMe11,ManitowishRiver,1,2015-07-22,15071,4,,1,1,SO4,1.05,
flame2015,FLAMe11,ManitowishRiver,1,2015-07-22,15071,6,,1,1,NH4,10,
flame2015,FLAMe11,ManitowishRiver,1,2015-07-22,15071,6,,1,1,NO3 NO2,7,
flame2015,FLAMe11,ManitowishRiver,1,2015-07-22,15071,7,,1,1,SRP,2,
flame2015,FLAMe11,ManitowishRiver,1,2015-07-22,15071,11,,1,1,Color,,
flame2015,FLAMe11,ManitowishRiver,2,2015-07-22,15072,1,,1,1,DIC,9.94,
flame2015,FLAMe11,ManitowishRiver,2,2015-07-22,15072,1,,1,1,DOC,7.3,
flame2015,FLAMe11,ManitowishRiver,2,2015-07-22,15072,3,,1,1,Total N (F),325,
flame2015,FLAMe11,ManitowishRiver,2,2015-07-22,15072,2,,1,1,Total N (UF),454,
flame2015,FLAMe11,ManitowishRiver,2,2015-07-22,15072,3,,1,1,Total P (F),8,
flame2015,FLAMe11,ManitowishRiver,2,2015-07-22,15072,2,,1,1,Total P (UF),27,
flame2015,FLAMe11,ManitowishRiver,2,2015-07-22,15072,3,,1,1,Ca,12.89,
flame2015,FLAMe11,ManitowishRiver,2,2015-07-22,15072,3,,1,1,Mg,3.28,
flame2015,FLAMe11,ManitowishRiver,2,2015-07-22,15072,3,,1,1,Na,2.3,
flame2015,FLAMe11,ManitowishRiver,2,2015-07-22,15072,3,,1,1,K,0.59,
flame2015,FLAMe11,ManitowishRiver,2,2015-07-22,15072,3,,1,1,Fe,0.55,
flame2015,FLAMe11,ManitowishRiver,2,2015-07-22,15072,3,,1,1,Mn,0.11,
flame2015,FLAMe11,ManitowishRiver,2,2015-07-22,15072,4,,1,1,Cl,2.46,
flame2015,FLAMe11,ManitowishRiver,2,2015-07-22,15072,4,,1,1,SO4,2.1,
flame2015,FLAMe11,ManitowishRiver,2,2015-07-22,15072,6,,1,1,NH4,11,
flame2015,FLAMe11,ManitowishRiver,2,2015-07-22,15072,6,,1,1,NO3 NO2,6,
flame2015,FLAMe11,ManitowishRiver,2,2015-07-22,15072,7,,1,1,SRP,2,
flame2015,FLAMe11,ManitowishRiver,2,2015-07-22,15072,11,,1,1,Color,,
flame2015,FLAMe11,ManitowishRiver,3,2015-07-22,15073,1,,1,1,DIC,10.05,
flame2015,FLAMe11,ManitowishRiver,3,2015-07-22,15073,1,,1,1,DOC,9.48,
flame2015,FLAMe11,ManitowishRiver,3,2015-07-22,15073,3,,1,1,Total N (F),356,
flame2015,FLAMe11,ManitowishRiver,3,2015-07-22,15073,2,,1,1,Total N (UF),512,
flame2015,FLAMe11,ManitowishRiver,3,2015-07-22,15073,3,,1,1,Total P (F),7,
flame2015,FLAMe11,ManitowishRiver,3,2015-07-22,15073,2,,1,1,Total P (UF),27,
flame2015,FLAMe11,ManitowishRiver,3,2015-07-22,15073,3,,1,1,Ca,13.21,
flame2015,FLAMe11,ManitowishRiver,3,2015-07-22,15073,3,,1,1,Mg,3.37,
flame2015,FLAMe11,ManitowishRiver,3,2015-07-22,15073,3,,1,1,Na,2.74,
flame2015,FLAMe11,ManitowishRiver,3,2015-07-22,15073,3,,1,1,K,0.54,
flame2015,FLAMe11,ManitowishRiver,3,2015-07-22,15073,3,,1,1,Fe,0.37,
flame2015,FLAMe11,ManitowishRiver,3,2015-07-22,15073,3,,1,1,Mn,0.08,
flame2015,FLAMe11,ManitowishRiver,3,2015-07-22,15073,4,,1,1,Cl,3.35,
flame2015,FLAMe11,ManitowishRiver,3,2015-07-22,15073,4,,1,1,SO4,1.54,
flame2015,FLAMe11,ManitowishRiver,3,2015-07-22,15073,6,,1,1,NH4,7,
flame2015,FLAMe11,ManitowishRiver,3,2015-07-22,15073,6,,1,1,NO3 NO2,6,
flame2015,FLAMe11,ManitowishRiver,3,2015-07-22,15073,7,,1,1,SRP,3,
flame2015,FLAMe11,ManitowishRiver,3,2015-07-22,15073,11,,1,1,Color,,
flame2015,FLAMe11,ManitowishRiver,4,2015-07-22,15074,1,,1,1,DIC,10.06,
flame2015,FLAMe11,ManitowishRiver,4,2015-07-22,15074,1,,1,1,DOC,7.7,
flame2015,FLAMe11,ManitowishRiver,4,2015-07-22,15074,3,,1,1,Total N (F),331,
flame2015,FLAMe11,ManitowishRiver,4,2015-07-22,15074,2,,1,1,Total N (UF),436,
flame2015,FLAMe11,ManitowishRiver,4,2015-07-22,15074,3,,1,1,Total P (F),9,
flame2015,FLAMe11,ManitowishRiver,4,2015-07-22,15074,2,,1,1,Total P (UF),24,
flame2015,FLAMe11,ManitowishRiver,4,2015-07-22,15074,3,,1,1,Ca,12.92,
flame2015,FLAMe11,ManitowishRiver,4,2015-07-22,15074,3,,1,1,Mg,3.28,
flame2015,FLAMe11,ManitowishRiver,4,2015-07-22,15074,3,,1,1,Na,2.4,
flame2015,FLAMe11,ManitowishRiver,4,2015-07-22,15074,3,,1,1,K,0.57,
flame2015,FLAMe11,ManitowishRiver,4,2015-07-22,15074,3,,1,1,Fe,0.51,
flame2015,FLAMe11,ManitowishRiver,4,2015-07-22,15074,3,,1,1,Mn,0.08,
flame2015,FLAMe11,ManitowishRiver,4,2015-07-22,15074,4,,1,1,Cl,2.56,
flame2015,FLAMe11,ManitowishRiver,4,2015-07-22,15074,4,,1,1,SO4,1.94,
flame2015,FLAMe11,ManitowishRiver,4,2015-07-22,15074,6,,1,1,NH4,10,
flame2015,FLAMe11,ManitowishRiver,4,2015-07-22,15074,6,,1,1,NO3 NO2,8,
flame2015,FLAMe11,ManitowishRiver,4,2015-07-22,15074,7,,1,1,SRP,2,
flame2015,FLAMe11,ManitowishRiver,4,2015-07-22,15074,11,,1,1,Color,,
flame2015,FLAMe11,ManitowishRiver,5,2015-07-22,15075,1,,1,1,DIC,10.07,
flame2015,FLAMe11,ManitowishRiver,5,2015-07-22,15075,1,,1,1,DOC,9.46,
flame2015,FLAMe11,ManitowishRiver,5,2015-07-22,15075,3,,1,1,Total N (F),363,
flame2015,FLAMe11,ManitowishRiver,5,2015-07-22,15075,2,,1,1,Total N (UF),509,
flame2015,FLAMe11,ManitowishRiver,5,2015-07-22,15075,3,,1,1,Total P (F),9,
flame2015,FLAMe11,ManitowishRiver,5,2015-07-22,15075,2,,1,1,Total P (UF),24,
flame2015,FLAMe11,ManitowishRiver,5,2015-07-22,15075,3,,1,1,Ca,13.43,
flame2015,FLAMe11,ManitowishRiver,5,2015-07-22,15075,3,,1,1,Mg,3.35,
flame2015,FLAMe11,ManitowishRiver,5,2015-07-22,15075,3,,1,1,Na,2.63,
flame2015,FLAMe11,ManitowishRiver,5,2015-07-22,15075,3,,1,1,K,0.5,
flame2015,FLAMe11,ManitowishRiver,5,2015-07-22,15075,3,,1,1,Fe,0.38,
flame2015,FLAMe11,ManitowishRiver,5,2015-07-22,15075,3,,1,1,Mn,0.05,
flame2015,FLAMe11,ManitowishRiver,5,2015-07-22,15075,4,,1,1,Cl,3.22,
flame2015,FLAMe11,ManitowishRiver,5,2015-07-22,15075,4,,1,1,SO4,1.47,
flame2015,FLAMe11,ManitowishRiver,5,2015-07-22,15075,6,,1,1,NH4,6,
flame2015,FLAMe11,ManitowishRiver,5,2015-07-22,15075,6,,1,1,NO3 NO2,1,
flame2015,FLAMe11,ManitowishRiver,5,2015-07-22,15075,7,,1,1,SRP,2,
flame2015,FLAMe11,ManitowishRiver,5,2015-07-22,15075,11,,1,1,Color,,
flame2015,FLAMe11,ManitowishRiver,6,2015-07-22,15076,1,,1,1,DIC,9.33,
flame2015,FLAMe11,ManitowishRiver,6,2015-07-22,15076,1,,1,1,DOC,5.48,
flame2015,FLAMe11,ManitowishRiver,6,2015-07-22,15076,3,,1,1,Total N (F),336,
flame2015,FLAMe11,ManitowishRiver,6,2015-07-22,15076,2,,1,1,Total N (UF),290,
flame2015,FLAMe11,ManitowishRiver,6,2015-07-22,15076,3,,1,1,Total P (F),19,
flame2015,FLAMe11,ManitowishRiver,6,2015-07-22,15076,2,,1,1,Total P (UF),6,
flame2015,FLAMe11,ManitowishRiver,6,2015-07-22,15076,3,,1,1,Ca,12.66,
flame2015,FLAMe11,ManitowishRiver,6,2015-07-22,15076,3,,1,1,Mg,3.27,
flame2015,FLAMe11,ManitowishRiver,6,2015-07-22,15076,3,,1,1,Na,2.14,
flame2015,FLAMe11,ManitowishRiver,6,2015-07-22,15076,3,,1,1,K,0.67,
flame2015,FLAMe11,ManitowishRiver,6,2015-07-22,15076,3,,1,1,Fe,0.13,
flame2015,FLAMe11,ManitowishRiver,6,2015-07-22,15076,3,,1,1,Mn,0.05,
flame2015,FLAMe11,ManitowishRiver,6,2015-07-22,15076,4,,1,1,Cl,2.13,
flame2015,FLAMe11,ManitowishRiver,6,2015-07-22,15076,4,,1,1,SO4,2.3,
flame2015,FLAMe11,ManitowishRiver,6,2015-07-22,15076,6,,1,1,NH4,,
flame2015,FLAMe11,ManitowishRiver,6,2015-07-22,15076,6,,1,1,NO3 NO2,2,
flame2015,FLAMe11,ManitowishRiver,6,2015-07-22,15076,7,,1,1,SRP,1,
flame2015,FLAMe11,ManitowishRiver,6,2015-07-22,15076,11,,1,1,Color,,
flame2015,FLAMe11,RestLake,1,2015-07-21,15062,1,,1,1,DIC,9.38,
flame2015,FLAMe11,RestLake,1,2015-07-21,15062,1,,1,1,DOC,6.24,
flame2015,FLAMe11,RestLake,1,2015-07-21,15062,3,,1,1,Total N (F),262,
flame2015,FLAMe11,RestLake,1,2015-07-21,15062,2,,1,1,Total N (UF),276,
flame2015,FLAMe11,RestLake,1,2015-07-21,15062,3,,1,1,Total P (F),5,
flame2015,FLAMe11,RestLake,1,2015-07-21,15062,2,,1,1,Total P (UF),10,
flame2015,FLAMe11,RestLake,1,2015-07-21,15062,3,,1,1,Ca,12.07,
flame2015,FLAMe11,RestLake,1,2015-07-21,15062,3,,1,1,Mg,3.13,
flame2015,FLAMe11,RestLake,1,2015-07-21,15062,3,,1,1,Na,2.21,
flame2015,FLAMe11,RestLake,1,2015-07-21,15062,3,,1,1,K,0.69,
flame2015,FLAMe11,RestLake,1,2015-07-21,15062,3,,1,1,Fe,0.01,
flame2015,FLAMe11,RestLake,1,2015-07-21,15062,3,,1,1,Mn,0,
flame2015,FLAMe11,RestLake,1,2015-07-21,15062,4,,1,1,Cl,1.77,
flame2015,FLAMe11,RestLake,1,2015-07-21,15062,4,,1,1,SO4,2.28,
flame2015,FLAMe11,RestLake,1,2015-07-21,15062,6,,1,1,NH4,5,
flame2015,FLAMe11,RestLake,1,2015-07-21,15062,6,,1,1,NO3 NO2,11,
flame2015,FLAMe11,RestLake,1,2015-07-21,15062,7,,1,1,SRP,1,
flame2015,FLAMe11,RestLake,1,2015-07-21,15062,11,,1,1,Color,,
flame2015,FLAMe11,RestLake,2,2015-07-21,15063,1,,1,1,DIC,8.89,
flame2015,FLAMe11,RestLake,2,2015-07-21,15063,1,,1,1,DOC,5.3,
flame2015,FLAMe11,RestLake,2,2015-07-21,15063,3,,1,1,Total N (F),233,
flame2015,FLAMe11,RestLake,2,2015-07-21,15063,2,,1,1,Total N (UF),336,
flame2015,FLAMe11,RestLake,2,2015-07-21,15063,3,,1,1,Total P (F),7,
flame2015,FLAMe11,RestLake,2,2015-07-21,15063,2,,1,1,Total P (UF),13,
flame2015,FLAMe11,RestLake,2,2015-07-21,15063,3,,1,1,Ca,12.27,
flame2015,FLAMe11,RestLake,2,2015-07-21,15063,3,,1,1,Mg,3.13,
flame2015,FLAMe11,RestLake,2,2015-07-21,15063,3,,1,1,Na,1.93,
flame2015,FLAMe11,RestLake,2,2015-07-21,15063,3,,1,1,K,0.66,
flame2015,FLAMe11,RestLake,2,2015-07-21,15063,3,,1,1,Fe,0,
flame2015,FLAMe11,RestLake,2,2015-07-21,15063,3,,1,1,Mn,0,
flame2015,FLAMe11,RestLake,2,2015-07-21,15063,4,,1,1,Cl,1.84,
